,Biomass,Energy storage,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore,Hydro Pumped Storage Net
2022-01-23 04:00:00+00:00,199.0,,15.0,7926.0,553.0,15.0,,776.0,31.0,1163.0,,0.0,33.0,21.0,
2022-01-23 05:00:00+00:00,200.0,,14.0,6737.0,560.0,5.0,,911.0,109.0,1274.0,,0.0,33.0,7.0,
2022-01-23 06:00:00+00:00,198.0,,12.0,7105.0,558.0,5.0,,1458.0,230.0,1301.0,,0.0,33.0,4.0,
2022-01-23 07:00:00+00:00,201.0,,14.0,7237.0,563.0,5.0,,1958.0,286.0,1386.0,,124.0,31.0,3.0,
2022-01-23 08:00:00+00:00,199.0,,14.0,8157.0,555.0,15.0,,2710.0,389.0,1427.0,,535.0,33.0,3.0,
2022-01-23 09:00:00+00:00,199.0,,14.0,8607.0,551.0,15.0,,2816.0,435.0,1387.0,,1208.0,32.0,3.0,
2022-01-23 10:00:00+00:00,198.0,,14.0,8924.0,560.0,15.0,,2248.0,325.0,1317.0,,1839.0,31.0,24.0,
2022-01-23 11:00:00+00:00,202.0,,15.0,8880.0,564.0,15.0,,1597.0,127.0,1367.0,,2012.0,30.0,21.0,
2022-01-23 12:00:00+00:00,202.0,,16.0,8187.0,563.0,15.0,,930.0,49.0,1319.0,,1649.0,29.0,21.0,
2022-01-23 13:00:00+00:00,202.0,,15.0,7345.0,564.0,15.0,,878.0,50.0,1320.0,,1250.0,30.0,21.0,
2022-01-23 14:00:00+00:00,198.0,,14.0,7802.0,556.0,5.0,,1078.0,161.0,1413.0,,711.0,30.0,12.0,
2022-01-23 15:00:00+00:00,200.0,,14.0,8556.0,563.0,5.0,,1946.0,240.0,1441.0,,149.0,26.0,21.0,
2022-01-23 16:00:00+00:00,197.0,,15.0,9802.0,567.0,10.0,,2540.0,374.0,1428.0,,0.0,21.0,20.0,
2022-01-23 17:00:00+00:00,195.0,,15.0,9682.0,564.0,15.0,,3269.0,751.0,1473.0,,0.0,17.0,20.0,
2022-01-23 18:00:00+00:00,197.0,,15.0,9861.0,556.0,15.0,,3290.0,875.0,1498.0,,0.0,18.0,21.0,
2022-01-23 19:00:00+00:00,197.0,,15.0,9865.0,560.0,15.0,,2620.0,496.0,1469.0,,0.0,18.0,21.0,
2022-01-23 20:00:00+00:00,196.0,,16.0,9402.0,560.0,15.0,,2133.0,225.0,1368.0,,0.0,17.0,21.0,
2022-01-23 21:00:00+00:00,200.0,,14.0,9254.0,552.0,15.0,,2050.0,211.0,1367.0,,0.0,19.0,21.0,
2022-01-23 22:00:00+00:00,199.0,,15.0,8229.0,545.0,15.0,,1553.0,88.0,1334.0,,0.0,18.0,20.0,
2022-01-23 23:00:00+00:00,203.0,,15.0,8847.0,534.0,5.0,,1213.0,158.0,1209.0,,0.0,17.0,21.0,
2022-01-24 00:00:00+00:00,201.0,,15.0,8371.0,527.0,5.0,,1107.0,82.0,1120.0,,0.0,18.0,21.0,
2022-01-24 01:00:00+00:00,202.0,,15.0,8129.0,545.0,5.0,,1076.0,83.0,1097.0,,0.0,18.0,2.0,
2022-01-24 02:00:00+00:00,203.0,,15.0,8175.0,523.0,5.0,,1167.0,83.0,1101.0,,0.0,18.0,15.0,
2022-01-24 03:00:00+00:00,201.0,,16.0,8663.0,533.0,5.0,,1181.0,84.0,1201.0,,0.0,18.0,6.0,
2022-01-24 04:00:00+00:00,201.0,,16.0,10185.0,537.0,5.0,,1416.0,172.0,1377.0,,0.0,17.0,10.0,
2022-01-24 05:00:00+00:00,198.0,,15.0,12897.0,557.0,5.0,,2400.0,301.0,1652.0,,0.0,19.0,28.0,
2022-01-24 06:00:00+00:00,198.0,,14.0,15331.0,550.0,12.0,,3206.0,646.0,2000.0,,0.0,19.0,27.0,
2022-01-24 07:00:00+00:00,198.0,,13.0,15593.0,540.0,12.0,,3711.0,873.0,2055.0,,118.0,20.0,25.0,
2022-01-24 08:00:00+00:00,199.0,,14.0,15569.0,548.0,5.0,,3496.0,818.0,2035.0,,593.0,16.0,24.0,
2022-01-24 09:00:00+00:00,182.0,,14.0,15674.0,560.0,15.0,,2939.0,697.0,2068.0,,1239.0,18.0,24.0,
2022-01-24 10:00:00+00:00,183.0,,13.0,15427.0,563.0,5.0,,2639.0,618.0,2017.0,,1536.0,19.0,2.0,
2022-01-24 11:00:00+00:00,180.0,,15.0,15810.0,563.0,5.0,,2380.0,318.0,1912.0,,1370.0,21.0,1.0,
2022-01-24 12:00:00+00:00,180.0,,16.0,16057.0,560.0,15.0,,2130.0,326.0,1918.0,,1544.0,19.0,20.0,
2022-01-24 13:00:00+00:00,180.0,,13.0,15927.0,557.0,15.0,,2106.0,326.0,2058.0,,1407.0,20.0,2.0,
2022-01-24 14:00:00+00:00,179.0,,13.0,15922.0,567.0,5.0,,2203.0,395.0,2115.0,,705.0,22.0,3.0,
2022-01-24 15:00:00+00:00,179.0,,11.0,15992.0,557.0,15.0,,2859.0,708.0,2137.0,,149.0,22.0,3.0,
2022-01-24 16:00:00+00:00,183.0,,12.0,16096.0,568.0,15.0,,3537.0,764.0,2189.0,,0.0,20.0,23.0,
2022-01-24 17:00:00+00:00,180.0,,13.0,15801.0,561.0,15.0,,3918.0,1037.0,2095.0,,0.0,22.0,26.0,
2022-01-24 18:00:00+00:00,187.0,,13.0,15739.0,564.0,15.0,,3763.0,745.0,2109.0,,0.0,22.0,26.0,
2022-01-24 19:00:00+00:00,193.0,,14.0,15216.0,557.0,5.0,,2870.0,477.0,1948.0,,0.0,22.0,24.0,
2022-01-24 20:00:00+00:00,194.0,,14.0,15098.0,555.0,15.0,,2335.0,293.0,1819.0,,0.0,22.0,35.0,
2022-01-24 21:00:00+00:00,200.0,,13.0,14300.0,548.0,15.0,,1822.0,221.0,1543.0,,0.0,23.0,31.0,
2022-01-24 22:00:00+00:00,206.0,,13.0,13741.0,541.0,15.0,,1717.0,178.0,1470.0,,0.0,22.0,32.0,
2022-01-24 23:00:00+00:00,204.0,,14.0,12326.0,524.0,15.0,,1652.0,180.0,1504.0,,0.0,22.0,21.0,
2022-01-25 00:00:00+00:00,207.0,,13.0,11692.0,538.0,10.0,,1525.0,168.0,1354.0,,0.0,22.0,24.0,
2022-01-25 01:00:00+00:00,209.0,,13.0,11779.0,523.0,15.0,,1493.0,159.0,1243.0,,0.0,22.0,24.0,
2022-01-25 02:00:00+00:00,206.0,,13.0,11083.0,507.0,5.0,,1415.0,84.0,1257.0,,0.0,21.0,23.0,
2022-01-25 03:00:00+00:00,210.0,,13.0,10868.0,516.0,15.0,,1423.0,151.0,1241.0,,0.0,21.0,21.0,
2022-01-25 04:00:00+00:00,208.0,,13.0,12011.0,537.0,5.0,,1603.0,193.0,1365.0,,0.0,20.0,4.0,
2022-01-25 05:00:00+00:00,210.0,,13.0,14498.0,548.0,5.0,,2513.0,393.0,1602.0,,0.0,19.0,20.0,
2022-01-25 06:00:00+00:00,210.0,,12.0,15946.0,552.0,15.0,,2907.0,789.0,1846.0,,0.0,16.0,2.0,
2022-01-25 07:00:00+00:00,207.0,,12.0,15852.0,551.0,15.0,,3649.0,864.0,2062.0,,39.0,22.0,22.0,
2022-01-25 08:00:00+00:00,209.0,,14.0,15993.0,539.0,15.0,,3631.0,734.0,2100.0,,252.0,27.0,22.0,
2022-01-25 09:00:00+00:00,204.0,,15.0,15981.0,544.0,5.0,,3444.0,656.0,2125.0,,641.0,30.0,3.0,
2022-01-25 10:00:00+00:00,204.0,,16.0,15960.0,549.0,5.0,,3103.0,651.0,2164.0,,1065.0,31.0,2.0,
2022-01-25 11:00:00+00:00,205.0,,14.0,16054.0,546.0,5.0,,2490.0,499.0,2152.0,,1281.0,29.0,3.0,
2022-01-25 12:00:00+00:00,205.0,,15.0,15972.0,551.0,5.0,,2386.0,330.0,2190.0,,1536.0,31.0,3.0,
2022-01-25 13:00:00+00:00,205.0,,14.0,15832.0,546.0,5.0,,2535.0,549.0,2164.0,,1343.0,31.0,6.0,
2022-01-25 14:00:00+00:00,204.0,,10.0,16383.0,555.0,5.0,,2709.0,582.0,1994.0,,749.0,34.0,24.0,
2022-01-25 15:00:00+00:00,206.0,,10.0,16393.0,523.0,5.0,,3177.0,614.0,2098.0,,159.0,31.0,28.0,
2022-01-25 16:00:00+00:00,214.0,,11.0,16448.0,541.0,15.0,,3659.0,740.0,1957.0,,0.0,29.0,29.0,
2022-01-25 17:00:00+00:00,209.0,,12.0,16488.0,546.0,15.0,,4000.0,941.0,1969.0,,0.0,29.0,31.0,
2022-01-25 18:00:00+00:00,209.0,,12.0,16479.0,548.0,5.0,,3924.0,948.0,1894.0,,0.0,29.0,32.0,
2022-01-25 19:00:00+00:00,213.0,,13.0,15592.0,548.0,10.0,,3111.0,594.0,1775.0,,0.0,29.0,15.0,
2022-01-25 20:00:00+00:00,209.0,,13.0,15561.0,542.0,10.0,,2410.0,341.0,1574.0,,0.0,31.0,33.0,
2022-01-25 21:00:00+00:00,209.0,,13.0,13159.0,532.0,15.0,,1834.0,291.0,1582.0,,0.0,33.0,13.0,
2022-01-25 22:00:00+00:00,209.0,,13.0,12958.0,512.0,15.0,,1632.0,239.0,1459.0,,0.0,32.0,12.0,
2022-01-25 23:00:00+00:00,209.0,,14.0,10961.0,498.0,15.0,,1607.0,129.0,1272.0,,0.0,33.0,31.0,
2022-01-26 00:00:00+00:00,210.0,,14.0,10452.0,508.0,15.0,,1601.0,138.0,1302.0,,0.0,34.0,35.0,
2022-01-26 01:00:00+00:00,206.0,,13.0,10064.0,509.0,15.0,,1462.0,140.0,1297.0,,0.0,33.0,36.0,
2022-01-26 02:00:00+00:00,209.0,,13.0,9999.0,523.0,15.0,,1451.0,138.0,1272.0,,0.0,33.0,38.0,
2022-01-26 03:00:00+00:00,208.0,,12.0,9744.0,530.0,15.0,,1640.0,139.0,1323.0,,0.0,30.0,38.0,
2022-01-26 04:00:00+00:00,208.0,,14.0,10353.0,533.0,15.0,,1891.0,180.0,1457.0,,0.0,28.0,38.0,
2022-01-26 05:00:00+00:00,204.0,,12.0,14116.0,529.0,15.0,,2581.0,456.0,1752.0,,0.0,28.0,38.0,
2022-01-26 06:00:00+00:00,205.0,,11.0,15664.0,543.0,15.0,,3165.0,862.0,1951.0,,0.0,29.0,16.0,
2022-01-26 07:00:00+00:00,204.0,,10.0,15525.0,541.0,15.0,,3790.0,1093.0,2032.0,,42.0,28.0,17.0,
2022-01-26 08:00:00+00:00,202.0,,10.0,15674.0,547.0,15.0,,3759.0,988.0,1993.0,,236.0,28.0,31.0,
2022-01-26 09:00:00+00:00,207.0,,12.0,15660.0,553.0,15.0,,3386.0,791.0,1892.0,,464.0,30.0,31.0,
2022-01-26 10:00:00+00:00,204.0,,14.0,15627.0,551.0,5.0,,2971.0,738.0,1853.0,,704.0,28.0,14.0,
2022-01-26 11:00:00+00:00,204.0,,13.0,15797.0,549.0,15.0,,2477.0,611.0,1905.0,,769.0,29.0,32.0,
2022-01-26 12:00:00+00:00,201.0,,15.0,15761.0,549.0,15.0,,2480.0,598.0,1926.0,,681.0,31.0,31.0,
2022-01-26 13:00:00+00:00,207.0,,13.0,15838.0,536.0,15.0,,2540.0,694.0,1921.0,,577.0,29.0,32.0,
2022-01-26 14:00:00+00:00,210.0,,13.0,15715.0,548.0,15.0,,2847.0,860.0,1955.0,,328.0,25.0,29.0,
2022-01-26 15:00:00+00:00,216.0,,13.0,15659.0,532.0,15.0,,3233.0,810.0,1904.0,,69.0,27.0,31.0,
2022-01-26 16:00:00+00:00,209.0,,13.0,15792.0,496.0,15.0,,3712.0,824.0,1932.0,,0.0,25.0,29.0,
2022-01-26 17:00:00+00:00,210.0,,13.0,15757.0,530.0,15.0,,3986.0,1013.0,1977.0,,0.0,28.0,28.0,
2022-01-26 18:00:00+00:00,213.0,,13.0,15711.0,550.0,15.0,,3846.0,931.0,1966.0,,0.0,28.0,27.0,
2022-01-26 19:00:00+00:00,209.0,,13.0,15570.0,548.0,15.0,,3229.0,699.0,1930.0,,0.0,31.0,26.0,
2022-01-26 20:00:00+00:00,212.0,,15.0,15343.0,521.0,15.0,,2378.0,582.0,1811.0,,0.0,32.0,23.0,
2022-01-26 21:00:00+00:00,210.0,,13.0,14143.0,533.0,15.0,,1826.0,241.0,1718.0,,0.0,35.0,21.0,
2022-01-26 22:00:00+00:00,208.0,,12.0,13149.0,528.0,15.0,,1742.0,214.0,1628.0,,0.0,36.0,21.0,
2022-01-26 23:00:00+00:00,208.0,,12.0,11102.0,529.0,5.0,,1500.0,112.0,1406.0,,0.0,34.0,1.0,
2022-01-27 00:00:00+00:00,205.0,,12.0,10782.0,498.0,5.0,,1332.0,174.0,1413.0,,0.0,33.0,3.0,
2022-01-27 01:00:00+00:00,211.0,,13.0,10753.0,530.0,5.0,,1289.0,118.0,1331.0,,0.0,32.0,4.0,
2022-01-27 02:00:00+00:00,205.0,,12.0,10363.0,531.0,5.0,,1311.0,105.0,1299.0,,0.0,31.0,4.0,
2022-01-27 03:00:00+00:00,208.0,,12.0,9997.0,522.0,5.0,,1271.0,105.0,1351.0,,0.0,32.0,3.0,
2022-01-27 04:00:00+00:00,209.0,,13.0,11351.0,508.0,5.0,,1634.0,212.0,1597.0,,0.0,29.0,6.0,
2022-01-27 05:00:00+00:00,207.0,,12.0,13627.0,540.0,15.0,,2396.0,432.0,1728.0,,0.0,27.0,6.0,
2022-01-27 06:00:00+00:00,207.0,,10.0,15565.0,536.0,5.0,,3073.0,659.0,2003.0,,0.0,28.0,23.0,
2022-01-27 07:00:00+00:00,209.0,,10.0,16010.0,537.0,15.0,,3766.0,1043.0,2038.0,,28.0,29.0,27.0,
2022-01-27 08:00:00+00:00,206.0,,13.0,15804.0,545.0,15.0,,3490.0,937.0,2027.0,,191.0,34.0,31.0,
2022-01-27 09:00:00+00:00,209.0,,13.0,15744.0,546.0,15.0,,3221.0,760.0,2078.0,,383.0,32.0,40.0,
2022-01-27 10:00:00+00:00,209.0,,13.0,16076.0,541.0,15.0,,2728.0,613.0,2034.0,,484.0,33.0,31.0,
2022-01-27 11:00:00+00:00,207.0,,12.0,15913.0,529.0,5.0,,2397.0,449.0,1794.0,,621.0,35.0,23.0,
2022-01-27 12:00:00+00:00,206.0,,13.0,15489.0,505.0,15.0,,2061.0,218.0,1770.0,,751.0,34.0,39.0,
2022-01-27 13:00:00+00:00,207.0,,12.0,15446.0,514.0,12.0,,2040.0,211.0,1922.0,,706.0,36.0,36.0,
2022-01-27 14:00:00+00:00,208.0,,11.0,15833.0,539.0,15.0,,2280.0,259.0,2083.0,,433.0,34.0,40.0,
2022-01-27 15:00:00+00:00,206.0,,11.0,16074.0,526.0,15.0,,2791.0,472.0,2043.0,,130.0,36.0,54.0,
2022-01-27 16:00:00+00:00,212.0,,12.0,16140.0,524.0,15.0,,3342.0,697.0,2034.0,,1.0,35.0,58.0,
2022-01-27 17:00:00+00:00,211.0,,9.0,16211.0,540.0,15.0,,3806.0,900.0,2015.0,,0.0,31.0,56.0,
2022-01-27 18:00:00+00:00,211.0,,10.0,15824.0,538.0,5.0,,3650.0,906.0,1932.0,,0.0,29.0,54.0,
2022-01-27 19:00:00+00:00,210.0,,12.0,15177.0,539.0,5.0,,2960.0,626.0,1830.0,,0.0,29.0,50.0,
2022-01-27 20:00:00+00:00,204.0,,13.0,15333.0,509.0,15.0,,2241.0,372.0,1726.0,,0.0,32.0,32.0,
2022-01-27 21:00:00+00:00,196.0,,12.0,13713.0,526.0,15.0,,1679.0,319.0,1593.0,,0.0,35.0,32.0,
2022-01-27 22:00:00+00:00,198.0,,11.0,13001.0,510.0,15.0,,1545.0,141.0,1514.0,,0.0,35.0,29.0,
2022-01-27 23:00:00+00:00,209.0,,11.0,12239.0,510.0,5.0,,1374.0,163.0,1383.0,,0.0,28.0,38.0,
2022-01-28 00:00:00+00:00,211.0,,12.0,11322.0,524.0,5.0,,1303.0,87.0,1305.0,,0.0,28.0,23.0,
2022-01-28 01:00:00+00:00,212.0,,12.0,10782.0,519.0,5.0,,1327.0,87.0,1250.0,,0.0,33.0,24.0,
2022-01-28 02:00:00+00:00,213.0,,12.0,10737.0,522.0,15.0,,1418.0,87.0,1240.0,,0.0,31.0,24.0,
2022-01-28 03:00:00+00:00,212.0,,12.0,10762.0,507.0,15.0,,1555.0,101.0,1222.0,,0.0,32.0,31.0,
2022-01-28 04:00:00+00:00,211.0,,13.0,11183.0,520.0,15.0,,1716.0,212.0,1295.0,,0.0,30.0,34.0,
2022-01-28 05:00:00+00:00,207.0,,13.0,13261.0,535.0,15.0,,2176.0,297.0,1564.0,,0.0,29.0,34.0,
2022-01-28 06:00:00+00:00,208.0,,12.0,14352.0,523.0,5.0,,2812.0,596.0,1782.0,,0.0,30.0,6.0,
2022-01-28 07:00:00+00:00,200.0,,12.0,15044.0,521.0,5.0,,3708.0,949.0,1797.0,,113.0,31.0,2.0,
2022-01-28 08:00:00+00:00,200.0,,14.0,14759.0,538.0,15.0,,3611.0,809.0,1849.0,,657.0,32.0,16.0,
2022-01-28 09:00:00+00:00,207.0,,13.0,14533.0,526.0,5.0,,3073.0,663.0,1907.0,,1623.0,33.0,7.0,
2022-01-28 10:00:00+00:00,209.0,,12.0,15407.0,544.0,5.0,,2658.0,565.0,1956.0,,2024.0,33.0,35.0,
2022-01-28 11:00:00+00:00,203.0,,13.0,14654.0,521.0,5.0,,2234.0,372.0,1897.0,,2508.0,32.0,20.0,
2022-01-28 12:00:00+00:00,194.0,,14.0,13162.0,530.0,5.0,,2086.0,234.0,1819.0,,2465.0,34.0,23.0,
2022-01-28 13:00:00+00:00,205.0,,14.0,14319.0,531.0,5.0,,2065.0,224.0,1928.0,,2362.0,35.0,25.0,
2022-01-28 14:00:00+00:00,206.0,,11.0,14633.0,536.0,5.0,,2162.0,298.0,1932.0,,1400.0,33.0,27.0,
2022-01-28 15:00:00+00:00,207.0,,10.0,15250.0,544.0,5.0,,2597.0,423.0,1897.0,,333.0,34.0,37.0,
2022-01-28 16:00:00+00:00,207.0,,12.0,14817.0,550.0,7.0,,3390.0,617.0,1868.0,,3.0,33.0,41.0,
2022-01-28 17:00:00+00:00,211.0,,14.0,14536.0,527.0,5.0,,3852.0,911.0,1903.0,,0.0,33.0,25.0,
2022-01-28 18:00:00+00:00,208.0,,15.0,14554.0,545.0,10.0,,3608.0,819.0,1848.0,,0.0,32.0,23.0,
2022-01-28 19:00:00+00:00,208.0,,14.0,14438.0,540.0,5.0,,2728.0,458.0,1777.0,,0.0,29.0,33.0,
2022-01-28 20:00:00+00:00,209.0,,14.0,12726.0,532.0,5.0,,2248.0,323.0,1655.0,,0.0,32.0,21.0,
2022-01-28 21:00:00+00:00,209.0,,12.0,11389.0,535.0,5.0,,1875.0,209.0,1549.0,,0.0,33.0,7.0,
2022-01-28 22:00:00+00:00,211.0,,13.0,10664.0,534.0,15.0,,1723.0,130.0,1400.0,,0.0,30.0,6.0,
2022-01-28 23:00:00+00:00,212.0,,14.0,8145.0,341.0,15.0,,1022.0,168.0,1503.0,,0.0,30.0,31.0,
2022-01-29 00:00:00+00:00,211.0,,14.0,7993.0,275.0,15.0,,959.0,114.0,1375.0,,0.0,33.0,7.0,
2022-01-29 01:00:00+00:00,213.0,,14.0,6865.0,276.0,12.0,,882.0,55.0,1367.0,,0.0,34.0,24.0,
2022-01-29 02:00:00+00:00,212.0,,14.0,6592.0,276.0,5.0,,857.0,54.0,1382.0,,0.0,34.0,3.0,
2022-01-29 03:00:00+00:00,216.0,,14.0,6894.0,278.0,15.0,,848.0,54.0,1357.0,,0.0,34.0,1.0,
2022-01-29 04:00:00+00:00,214.0,,15.0,7506.0,278.0,15.0,,886.0,57.0,1392.0,,0.0,32.0,13.0,
2022-01-29 05:00:00+00:00,211.0,,15.0,8510.0,279.0,5.0,,1624.0,147.0,1475.0,,0.0,33.0,3.0,
2022-01-29 06:00:00+00:00,214.0,,14.0,9734.0,284.0,5.0,,2244.0,368.0,1598.0,,2.0,32.0,5.0,
2022-01-29 07:00:00+00:00,209.0,,14.0,9607.0,284.0,5.0,,2956.0,702.0,1572.0,,230.0,33.0,8.0,
2022-01-29 08:00:00+00:00,197.0,,14.0,9556.0,282.0,5.0,,2637.0,420.0,1585.0,,1094.0,32.0,7.0,
2022-01-29 09:00:00+00:00,213.0,,15.0,9685.0,285.0,5.0,,2004.0,191.0,1585.0,,1970.0,32.0,9.0,
2022-01-29 10:00:00+00:00,211.0,,14.0,9017.0,286.0,5.0,,1563.0,98.0,1537.0,,2405.0,33.0,11.0,
2022-01-29 11:00:00+00:00,211.0,,15.0,8569.0,284.0,15.0,,1476.0,131.0,1631.0,,2870.0,33.0,17.0,
2022-01-29 12:00:00+00:00,212.0,,16.0,7996.0,284.0,5.0,,1473.0,131.0,1539.0,,2899.0,33.0,23.0,
2022-01-29 13:00:00+00:00,211.0,,14.0,7125.0,286.0,15.0,,1455.0,127.0,1546.0,,2437.0,34.0,23.0,
2022-01-29 14:00:00+00:00,213.0,,14.0,8425.0,288.0,10.0,,1528.0,154.0,1569.0,,1429.0,33.0,28.0,
2022-01-29 15:00:00+00:00,210.0,,15.0,10155.0,286.0,5.0,,2024.0,224.0,1596.0,,311.0,33.0,34.0,
2022-01-29 16:00:00+00:00,211.0,,15.0,10388.0,287.0,5.0,,2396.0,384.0,1611.0,,2.0,33.0,33.0,
2022-01-29 17:00:00+00:00,210.0,,15.0,10748.0,286.0,5.0,,3051.0,715.0,1579.0,,0.0,32.0,29.0,
2022-01-29 18:00:00+00:00,213.0,,15.0,10628.0,284.0,5.0,,3055.0,768.0,1527.0,,0.0,32.0,26.0,
2022-01-29 19:00:00+00:00,207.0,,15.0,10625.0,286.0,5.0,,2510.0,380.0,1483.0,,0.0,32.0,24.0,
2022-01-29 20:00:00+00:00,212.0,,15.0,10522.0,281.0,5.0,,1862.0,239.0,1458.0,,0.0,32.0,23.0,
2022-01-29 21:00:00+00:00,212.0,,14.0,10145.0,278.0,5.0,,1653.0,123.0,1426.0,,0.0,34.0,22.0,
2022-01-29 22:00:00+00:00,211.0,,14.0,9265.0,278.0,5.0,,1495.0,115.0,1400.0,,0.0,34.0,19.0,
2022-01-29 23:00:00+00:00,210.0,,14.0,7933.0,270.0,15.0,,1846.0,283.0,1308.0,,0.0,34.0,36.0,
2022-01-30 00:00:00+00:00,213.0,,14.0,7921.0,280.0,15.0,,1681.0,95.0,1186.0,,0.0,34.0,16.0,
2022-01-30 01:00:00+00:00,213.0,,15.0,7769.0,278.0,5.0,,1060.0,89.0,1112.0,,0.0,34.0,12.0,
2022-01-30 02:00:00+00:00,213.0,,14.0,7345.0,278.0,5.0,,1002.0,89.0,1150.0,,0.0,34.0,17.0,
2022-01-30 03:00:00+00:00,212.0,,15.0,7071.0,278.0,5.0,,1008.0,89.0,1104.0,,0.0,34.0,20.0,
2022-01-30 04:00:00+00:00,215.0,,15.0,7512.0,278.0,5.0,,1059.0,94.0,1165.0,,0.0,34.0,19.0,
2022-01-30 05:00:00+00:00,210.0,,13.0,7539.0,278.0,15.0,,2055.0,119.0,1266.0,,0.0,33.0,36.0,
2022-01-30 06:00:00+00:00,211.0,,14.0,7710.0,279.0,15.0,,2122.0,223.0,1295.0,,1.0,33.0,14.0,
2022-01-30 07:00:00+00:00,209.0,,14.0,7863.0,282.0,15.0,,2271.0,267.0,1380.0,,270.0,34.0,23.0,
2022-01-30 08:00:00+00:00,214.0,,14.0,7909.0,281.0,15.0,,2121.0,170.0,1421.0,,1488.0,34.0,20.0,
2022-01-30 09:00:00+00:00,210.0,,14.0,7653.0,282.0,10.0,,2098.0,130.0,1385.0,,2557.0,34.0,37.0,
2022-01-30 10:00:00+00:00,215.0,,14.0,7759.0,283.0,5.0,,1762.0,133.0,1321.0,,3108.0,33.0,35.0,
2022-01-30 11:00:00+00:00,212.0,,15.0,7923.0,283.0,15.0,,1618.0,120.0,1371.0,,3240.0,34.0,15.0,
2022-01-30 12:00:00+00:00,211.0,,15.0,7707.0,279.0,5.0,,1462.0,119.0,1319.0,,2910.0,34.0,12.0,
2022-01-30 13:00:00+00:00,212.0,,15.0,7463.0,281.0,10.0,,1501.0,121.0,1315.0,,2404.0,34.0,11.0,
2022-01-30 14:00:00+00:00,218.0,,15.0,7790.0,283.0,10.0,,1713.0,125.0,1412.0,,1438.0,34.0,5.0,
2022-01-30 15:00:00+00:00,215.0,,14.0,8112.0,283.0,5.0,,1930.0,229.0,1447.0,,332.0,35.0,21.0,
2022-01-30 16:00:00+00:00,214.0,,14.0,8405.0,285.0,15.0,,2239.0,337.0,1433.0,,4.0,35.0,1.0,
2022-01-30 17:00:00+00:00,212.0,,15.0,8184.0,281.0,5.0,,2632.0,542.0,1472.0,,0.0,33.0,22.0,
2022-01-30 18:00:00+00:00,214.0,,15.0,8287.0,277.0,5.0,,2562.0,556.0,1496.0,,0.0,34.0,5.0,
2022-01-30 19:00:00+00:00,210.0,,15.0,7934.0,276.0,15.0,,2439.0,469.0,1463.0,,0.0,34.0,22.0,
2022-01-30 20:00:00+00:00,214.0,,15.0,8111.0,278.0,5.0,,2302.0,400.0,1361.0,,0.0,34.0,23.0,
2022-01-30 21:00:00+00:00,210.0,,13.0,7713.0,274.0,10.0,,2076.0,130.0,1369.0,,0.0,33.0,25.0,
2022-01-30 22:00:00+00:00,217.0,,14.0,7506.0,265.0,5.0,,1764.0,110.0,1343.0,,0.0,33.0,25.0,
2022-01-30 23:00:00+00:00,212.0,,14.0,7069.0,425.0,5.0,,1602.0,90.0,1218.0,,0.0,34.0,2.0,
2022-01-31 00:00:00+00:00,213.0,,14.0,6578.0,526.0,13.0,,1053.0,92.0,1120.0,,0.0,34.0,22.0,
2022-01-31 01:00:00+00:00,211.0,,15.0,5295.0,524.0,5.0,,1006.0,92.0,1091.0,,0.0,34.0,2.0,
2022-01-31 02:00:00+00:00,215.0,,14.0,5221.0,527.0,5.0,,990.0,95.0,1095.0,,0.0,31.0,1.0,
2022-01-31 03:00:00+00:00,211.0,,14.0,5892.0,521.0,5.0,,1005.0,93.0,1197.0,,0.0,30.0,7.0,
2022-01-31 04:00:00+00:00,215.0,,15.0,7634.0,526.0,5.0,,935.0,124.0,1373.0,,0.0,28.0,11.0,
2022-01-31 05:00:00+00:00,211.0,,13.0,10668.0,541.0,5.0,,1414.0,204.0,1649.0,,0.0,30.0,23.0,
2022-01-31 06:00:00+00:00,211.0,,12.0,12594.0,544.0,15.0,,2470.0,155.0,1992.0,,3.0,30.0,34.0,
2022-01-31 07:00:00+00:00,208.0,,12.0,14512.0,537.0,10.0,,2905.0,555.0,2040.0,,192.0,31.0,39.0,
2022-01-31 08:00:00+00:00,206.0,,12.0,14885.0,530.0,15.0,,2775.0,545.0,2023.0,,563.0,32.0,41.0,
2022-01-31 09:00:00+00:00,206.0,,11.0,14400.0,541.0,15.0,,2523.0,444.0,2065.0,,844.0,32.0,40.0,
2022-01-31 10:00:00+00:00,211.0,,11.0,14761.0,538.0,15.0,,2303.0,401.0,2000.0,,1178.0,33.0,38.0,
2022-01-31 11:00:00+00:00,210.0,,12.0,14974.0,392.0,15.0,,2150.0,227.0,1899.0,,1432.0,32.0,52.0,
2022-01-31 12:00:00+00:00,193.0,,12.0,14677.0,519.0,15.0,,2022.0,245.0,1914.0,,2002.0,33.0,55.0,
2022-01-31 13:00:00+00:00,187.0,,14.0,14819.0,544.0,5.0,,2067.0,340.0,2054.0,,1903.0,32.0,53.0,
2022-01-31 14:00:00+00:00,210.0,,13.0,15037.0,542.0,15.0,,2091.0,411.0,2110.0,,1294.0,32.0,24.0,
